Account,trade_date,daily_pnl,total_fee,trades,realized_trades,profitable_trades,losing_trades,avg_trade_size_usd,median_trade_size_usd,gross_notional_usd,avg_abs_start_position,buy_trades,sell_trades,long_flag_count,short_flag_count,trade_win_rate,long_short_ratio,net_pnl_after_fees,active_day,classification,value,sentiment_bucket
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-01,34709.852428,9.36078833,61,49,49,0,856.4519672131147,909.25,52243.57,45936.144126229505,12,49,0,0,1.0,,34700.49163967,1,Extreme Greed,81.0,Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-03,0.0,2.2150486799999998,34,0,0,0,2941.1758823529412,1227.6399999999999,99999.98,64550.59665882353,34,0,0,0,,,-2.2150486799999998,1,Extreme Greed,76.0,Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-10,0.0,2.38649766,8,0,0,0,13718.098750000001,2197.565,109744.79000000001,78926.82824375,8,0,0,0,,,-2.38649766,1,Extreme Greed,78.0,Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-11,994.238977,0.620024,15,15,15,0,165.00133333333332,24.23,2475.02,335778.75,0,15,0,0,1.0,,993.618953,1,Greed,74.0,Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-12,2512.437585,1.8742159999999999,4,4,4,0,1374.4125000000001,250.175,5497.650000000001,260369.584965,0,4,0,0,1.0,,2510.563369,1,Extreme Greed,83.0,Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-16,2069.35811,0.334015,13,13,13,0,192.29384615384618,25.69,2499.82,81417.13228076923,0,13,0,0,1.0,,2069.024095,1,Extreme Greed,83.0,Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-17,256.200336,0.029973,1,1,1,0,299.74,299.74,299.74,81373.00305,0,1,0,0,1.0,,256.170363,1,Extreme Greed,87.0,Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-20,23353.625678,4.49421197,12,11,11,0,4763.3358333333335,673.1,57160.03,81124.66554999999,1,11,0,0,1.0,,23349.13146603,1,Greed,74.0,Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-04,556.803152,0.356291,5,5,5,0,213.09399999999997,98.09,1065.4699999999998,305968.15,0,5,0,0,1.0,,556.4468609999999,1,Greed,73.0,Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-14,7013.428624,3.482992,12,12,12,0,829.285,899.7850000000001,9951.42,611.2636109,0,12,0,0,1.0,,7009.945632,1,Greed,63.0,Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-21,2806.434723,1.670433,8,8,8,0,597.6225000000001,565.1600000000001,4780.9800000000005,333.49201635,0,8,0,0,1.0,,2804.76429,1,Extreme Greed,76.0,Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-27,12084.434144,14.877165,56,56,56,0,989.8810714285713,333.425,55433.34,138108.70727923643,0,56,0,0,1.0,,12069.556979,1,Greed,71.0,Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-28,0.0,0.0,3,0,0,0,0.07666666666666667,0.07,0.23,0.12195120666666666,0,3,0,0,,,0.0,1,Greed,72.0,Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-03,20.596691,0.349967,1,1,1,0,999.91,999.91,999.91,15001.72016,0,1,0,0,1.0,,20.246724,1,Fear,44.0,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-10,30.785143,0.174872,2,2,2,0,249.82,249.82,499.64,14956.53016,0,2,0,0,1.0,,30.610271,1,Fear,43.0,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-03-08,-1121.6509429999999,0.8754900000000001,2,2,0,2,1250.705,1250.705,2501.41,14923.45016,0,2,0,0,0.0,,-1122.5264329999998,1,Fear,28.0,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-08,-920.33629,0.350298,1,1,0,1,1000.85,1000.85,1000.85,14776.36016,0,1,0,0,0.0,,-920.6865879999999,1,Extreme Fear,24.0,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-10,-965.1214130000001,0.31047,3,3,0,3,534.0066666666667,601.07,1602.02,4641.086827666667,0,3,0,0,0.0,,-965.4318830000001,1,Fear,39.0,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-13,-53.631353999999995,0.045167,2,2,0,2,64.53,64.53,129.06,71.33516114,0,2,0,0,0.0,,-53.676520999999994,1,Neutral,45.0,Neutral
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-02,0.0,3.50139761,44,0,0,0,1779.0295454545455,829.75,78277.3,5236.281660852273,44,0,0,0,,,-3.50139761,1,Extreme Greed,80.0,Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-03,20925.513222,197.860887,145,105,105,0,3898.738206896552,1306.33,565317.04,1980.0815787253794,40,105,87,0,1.0,,20727.652335000002,1,Extreme Greed,76.0,Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-04,0.0,0.0,1,0,0,0,0.1,0.1,0.1,0.00860239,0,1,0,0,,,0.0,1,Extreme Greed,78.0,Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-04,0.0,51.286693,21,0,0,0,7268.525238095238,1925.97,152639.03,79230.0,21,0,21,0,,,-51.286693,1,Extreme Fear,15.0,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-05,0.0,10.585937999999999,9,0,0,0,3500.644444444444,1000.22,31505.8,255785.75555555554,9,0,9,0,,,-10.585937999999999,1,Extreme Fear,20.0,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-11,0.0,9.289627,4,0,0,0,6911.925,2249.955,27647.7,306005.25,4,0,4,0,,,-9.289627,1,Extreme Fear,24.0,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-18,0.0,31.427672,38,0,0,0,2461.443421052632,1920.65,93534.85,422686.8736842105,38,0,38,0,,,-31.427672,1,Fear,34.0,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-08,0.0,31.777091000000002,33,0,0,0,2865.9021212121215,1000.63,94574.77,390616.6060606061,33,0,33,0,,,-31.777091000000002,1,Extreme Fear,24.0,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-09,622.41079,3.460236,13,6,6,0,792.1807692307691,498.39,10298.349999999999,190.72153846153847,7,6,13,0,1.0,,618.950554,1,Extreme Fear,18.0,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-10,5615.909695,15.875953,19,19,19,0,2486.837368421053,961.04,47249.91,406084.63157894736,0,19,19,0,1.0,,5600.0337420000005,1,Fear,39.0,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-12,2513.430964,34.214136,45,24,24,0,2262.842,1037.07,101827.89,299069.6222222222,21,24,45,0,1.0,,2479.216828,1,Fear,43.0,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-21,0.0,17.179883,21,0,0,0,2434.7928571428574,1021.98,51130.65,231724.33333333334,21,0,21,0,,,-17.179883,1,Fear,39.0,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-23,28100.700490000003,26.621557,28,28,28,0,2829.6749999999997,759.9549999999999,79230.9,293936.78571428574,0,28,28,0,1.0,,28074.078933000004,1,Greed,72.0,Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-24,2587.44383,68.25541199999999,87,17,17,0,2334.9580459770114,1167.48,203141.35,173843.55804597703,70,17,87,0,1.0,,2519.188418,1,Greed,63.0,Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-25,7480.21054,47.392782000000004,55,31,31,0,2564.5469090909096,999.68,141050.08000000002,296760.2181818182,24,31,55,0,1.0,,7432.817758,1,Greed,60.0,Greed
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-09,0.0,0.787545,4,0,0,0,1968.8700000000001,378.315,7875.4800000000005,0.030617500000000002,4,0,4,0,,,-0.787545,1,Extreme Greed,78.0,Greed
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-11,39.7705,2.505516,1,1,1,0,7158.62,7158.62,7158.62,0.07231,0,1,1,0,1.0,,37.264984,1,Greed,74.0,Greed
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-12,15.24474,0.270154,1,1,1,0,771.87,771.87,771.87,0.1962,0,1,1,0,1.0,,14.974586,1,Extreme Greed,83.0,Greed
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-23,0.0,0.09603800000000001,3,0,0,0,320.1333333333333,429.3,960.4,0.0036733333333333336,3,0,3,0,,,-0.09603800000000001,1,Greed,70.0,Greed
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-24,3.43,0.33734,1,1,1,0,963.83,963.83,963.83,0.01,0,1,1,0,1.0,,3.0926600000000004,1,Greed,73.0,Greed
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-16,-1017.424213,66.44175718,125,43,18,25,5323.34248,1077.71,665417.81,2.082283567208,82,43,98,0,0.4186046511627907,,-1083.86597018,1,Fear,30.0,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-17,-1646.3529,33.171181000000004,35,33,0,33,9477.486,4384.94,331712.01,2.1751546139142857,2,33,2,0,0.0,,-1679.524081,1,Fear,32.0,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-18,0.0,8.243589,21,0,0,0,3925.5247619047623,99.75,82436.02,4.091364285714286,21,0,21,0,,,-8.243589,1,Fear,34.0,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-19,5304.480047,42.4138180394,162,112,112,0,4703.033148148148,1000.75,761891.37,2.9533389354938273,50,112,111,0,1.0,,5262.0662289606,1,Fear,32.0,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-20,0.0,8.487,1,0,0,0,84870.0,84870.0,84870.0,0.0,1,0,1,0,,,-8.487,1,Neutral,49.0,Neutral
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-24,5070.619785,55.854544000000004,23,17,17,0,15004.912173913042,173.73,345112.98,0.5439927928695653,6,17,22,0,1.0,,5014.765241,1,Neutral,45.0,Neutral
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-25,0.0,8.71,1,0,0,0,87100.0,87100.0,87100.0,0.0,1,0,1,0,,,-8.71,1,Neutral,46.0,Neutral
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-26,2087.063794,65.774139,27,3,3,0,16199.963333333333,292.08,437399.01,0.3478737037037037,24,3,27,0,1.0,,2021.289655,1,Neutral,47.0,Neutral
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-27,894.0,78.29369,21,6,6,0,16543.90380952381,50.52,347421.98,0.40725761904761903,15,6,21,0,1.0,,815.70631,1,Fear,40.0,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-28,1342.0,78.365291,54,4,4,0,6430.7037037037035,863.5,347258.0,0.47479592592592595,50,4,54,0,1.0,,1263.634709,1,Fear,44.0,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-03,2020.0,34.021999,8,1,1,0,42527.5,2644.275,340220.0,1.01877,7,1,8,0,1.0,,1985.978001,1,Fear,25.0,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-05,2400.0,33.309998,8,1,1,0,41637.49875,1320.36,333099.99,0.433585,7,1,8,0,1.0,,2366.690002,1,Fear,30.0,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-07,0.0,3.805396,17,0,0,0,2238.4694117647055,15.22,38053.979999999996,2.11923,17,0,17,0,,,-3.805396,1,Extreme Fear,23.0,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-11,5246.0,20.849999,7,7,7,0,29785.714285714286,1000.8,208500.0,2.0933057142857145,0,7,7,0,1.0,,5225.150001,1,Fear,25.0,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-12,0.0,0.0066152269999999996,14,0,0,0,1435.7078571428572,999.925,20099.91,5.324828520714285,14,0,0,0,,,-0.0066152269999999996,1,Fear,43.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-05,0.0,12.501455,9,0,0,0,5556.203333333334,1935.95,50005.83,2.5172000000000003,7,2,7,2,,3.5,-12.501455,1,Extreme Greed,75.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-14,-205.43473700000007,28.300831000000002,11,6,4,2,10291.213636363636,8677.28,113203.35,274.36737454545454,5,6,7,4,0.6666666666666666,1.75,-233.73556800000006,1,Greed,72.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-15,-24.632033999999997,2.652489,2,2,0,2,5304.975,5304.975,10609.95,2440.0,2,0,0,2,0.0,0.0,-27.284522999999997,1,Greed,70.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-16,0.0,3.8371890000000004,3,0,0,0,5116.256666666667,4680.14,15348.77,12124.666666666666,3,0,3,0,,,-3.8371890000000004,1,Greed,67.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-17,304.982785,29.069499,14,11,7,4,8305.572857142857,5368.02,116278.02,10738.717442857143,3,11,14,0,0.6363636363636364,,275.91328599999997,1,Greed,73.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-18,0.0,7.791045,2,0,0,0,15582.089999999998,15582.089999999998,31164.179999999997,0.004,2,0,2,0,,,-7.791045,1,Greed,65.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-19,1000.5386120000001,22.900596,15,10,10,0,6106.827333333334,4728.67,91602.41,27078.30564,5,10,15,0,1.0,,977.6380160000001,1,Greed,73.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-20,162.732282,35.409187,18,8,8,0,7868.710555555556,7686.9349999999995,141636.79,20047.266666666666,10,8,18,0,1.0,,127.323095,1,Greed,74.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-21,537.211402,31.308469,49,27,26,1,2555.795306122449,2182.45,125233.97,121.77714285714285,22,27,49,0,0.9629629629629629,,505.902933,1,Greed,70.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-22,141.832675,22.218566000000003,10,2,2,0,8887.428,6114.275,88874.28,251.338681,8,2,10,0,1.0,,119.61410899999998,1,Greed,74.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-23,146.936704,19.609555,13,8,8,0,6033.711538461538,6083.83,78438.25,30063.046153846153,5,8,13,0,1.0,,127.32714899999999,1,Greed,70.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-24,1008.619956,100.738715,39,17,15,2,10332.177948717948,4574.53,402954.94,22665.286562307694,21,18,32,7,0.8823529411764706,4.571428571428571,907.881241,1,Greed,71.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-25,-245.081348,14.987124999999999,3,1,0,1,19982.836666666666,29078.9,59948.51,4.545599999999999,2,1,3,0,0.0,,-260.068473,1,Greed,73.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-27,-704.8892269999999,42.852747,28,13,4,9,6121.823571428571,5424.15,171411.06,38641.607142857145,15,13,28,0,0.3076923076923077,,-747.7419739999999,1,Greed,73.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-28,-970.730876,25.0293,23,13,0,13,4352.923913043478,3907.89,100117.25,29411.130434782608,10,13,23,0,0.0,,-995.760176,1,Greed,73.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-29,508.92214299999995,142.389901,50,20,15,5,11391.1944,8627.21,569559.72,463.27074740000006,31,19,37,13,0.75,2.8461538461538463,366.53224199999994,1,Greed,65.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-30,354.998648,175.637526,52,33,23,10,13510.58096153846,4615.014999999999,702550.21,6268.142283461538,20,32,35,17,0.696969696969697,2.0588235294117645,179.361122,1,Greed,68.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-01,-129.53146,66.059867,18,6,1,5,14679.973888888888,9216.095000000001,264239.52999999997,414.92963333333336,10,8,14,4,0.16666666666666666,3.5,-195.591327,1,Greed,65.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,783.979116,30.337176,17,9,8,1,7138.1611764705885,2439.38,121348.74,46986.74279,9,8,0,17,0.8888888888888888,0.0,753.64194,1,Greed,71.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-03,866.015507,98.624811,67,35,28,7,5888.050149253731,2102.78,394499.36,1876.3014791044775,32,35,67,0,0.8,,767.3906959999999,1,Greed,70.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-04,-67.60364,24.948132,5,3,0,3,19958.508,3335.99,99792.54000000001,17.57154,2,3,5,0,0.0,,-92.551772,1,Greed,68.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-05,164.141565,425.985639,66,23,13,10,25817.31303030303,4257.8,1703942.66,2.7391498484848484,31,35,42,24,0.5652173913043478,1.75,-261.844074,1,Greed,72.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-06,135.58166400000002,74.630342,22,12,10,2,13569.154545454547,7353.530000000001,298521.4,976.8098563636363,11,11,19,3,0.8333333333333334,6.333333333333333,60.95132200000002,1,Greed,70.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,-835.681235,262.212464,97,37,9,28,10812.887216494846,3003.94,1048850.06,4504.360033092783,52,45,79,18,0.24324324324324326,4.388888888888889,-1097.893699,1,Greed,71.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-08,-269.874439,380.613064,128,67,32,35,11894.159609375,1850.245,1522452.43,2538.73151609375,40,88,81,47,0.47761194029850745,1.7234042553191489,-650.4875030000001,1,Greed,71.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-09,-826.349863,204.012928,70,28,18,10,12429.313857142857,5087.139999999999,870051.97,2899.1604245714284,28,42,50,20,0.6428571428571429,2.5,-1030.362791,1,Extreme Greed,76.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-10,-1517.091342,434.044865,193,83,41,42,10660.515440414507,1901.0,2057479.48,2510.464562849741,92,101,103,90,0.4939759036144578,1.1444444444444444,-1951.136207,1,Greed,73.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-11,-164.08950099999998,64.795045,19,9,5,4,13641.064736842105,5005.45,259180.22999999998,71.09106105263159,11,8,10,9,0.5555555555555556,1.1111111111111112,-228.884546,1,Extreme Greed,76.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-12,-1925.519024,49.480726999999995,7,2,0,2,28583.181428571428,43745.48,200082.27,0.3402285714285714,5,2,7,0,0.0,,-1974.9997509999998,1,Greed,71.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-15,0.0,12.501555,5,0,0,0,10001.248,385.43,50006.24,0.040496,5,0,5,0,,,-12.501555,1,Neutral,52.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-16,939.6285419999999,13.236312,3,3,3,0,17648.416666666668,2131.36,52945.25,513.4527466666667,0,3,3,0,1.0,,926.3922299999999,1,Greed,64.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-17,813.2741110000001,159.707606,53,19,11,8,15110.019433962265,2721.9,800831.03,211.03368132075474,31,22,28,25,0.5789473684210527,1.12,653.566505,1,Greed,60.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-18,68.93319,92.657901,46,9,3,6,9231.120217391304,1999.3,424631.52999999997,7.491336086956522,18,28,21,25,0.3333333333333333,0.84,-23.724711,1,Greed,63.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-19,-385.215235,92.685441,39,23,5,18,10946.209230769231,2423.43,426902.16,24.027093846153846,27,12,26,13,0.21739130434782608,2.0,-477.900676,1,Neutral,51.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-20,-146.57487000000003,267.522583,106,32,15,17,10095.193490566038,2167.14,1070090.51,998.5994966037736,60,46,62,44,0.46875,1.4090909090909092,-414.09745300000003,1,Neutral,52.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-21,266.58114600000005,25.78243,11,5,3,2,9375.43090909091,1874.99,103129.74,9819.00539,3,8,4,7,0.6,0.5714285714285714,240.79871600000004,1,Greed,56.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-22,209.39217099999996,63.358518000000004,37,15,9,6,7671.794864864864,1226.45,283856.41,604.707534054054,23,14,22,15,0.6,1.4666666666666666,146.03365299999996,1,Greed,55.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-23,-369.2447299999998,85.72457,45,20,11,9,9211.531777777778,1998.5,414518.93000000005,3349.2376331111113,33,12,27,18,0.55,1.5,-454.96929999999975,1,Neutral,50.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-24,-2808.353815,227.771095,68,40,10,30,14192.42044117647,3541.8199999999997,965084.59,222.52531485294116,27,41,41,27,0.25,1.5185185185185186,-3036.12491,1,Neutral,48.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-25,-3093.6293849999997,16.641532,6,6,0,6,11094.355000000001,10380.835,66566.13,432.0683333333333,0,6,6,0,0.0,,-3110.270917,1,Neutral,52.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-26,0.0,0.629351,3,0,0,0,839.1366666666667,624.99,2517.41,55922.333333333336,3,0,3,0,,,-0.629351,1,Neutral,49.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-29,484.847102,103.034807,72,44,44,0,5724.157222222222,1762.66,412139.32,6284.2592980555555,20,52,44,28,1.0,1.5714285714285714,381.812295,1,Greed,55.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-30,-173.65419100000003,100.25281,49,19,5,14,8183.905714285715,2497.98,401011.38,4.079798571428571,28,21,19,30,0.2631578947368421,0.6333333333333333,-273.90700100000004,1,Greed,61.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-31,-799.840817,1549.411475,859,436,231,205,7340.683504074505,1055.29,6305647.13,20.65097641443539,470,389,408,453,0.5298165137614679,0.9006622516556292,-2349.252292,1,Greed,60.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,0.0,0.5020439999999999,6,0,0,0,334.69666666666666,252.115,2008.18,18562.666666666668,6,0,6,0,,,-0.5020439999999999,1,Greed,63.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,456.423473,91.569636,42,21,13,8,11292.343571428572,3708.865,474278.43,3536.1186245238096,19,23,28,14,0.6190476190476191,2.0,364.853837,1,Greed,63.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,223.30918699999998,109.662349,56,12,6,6,10782.5,3788.38,603820.0,3.8001923214285713,18,38,18,38,0.5,0.47368421052631576,113.64683799999997,1,Greed,60.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,47.62389499999999,50.52688,35,28,9,19,5805.358,2314.37,203187.53,4097.687520571429,19,16,23,12,0.32142857142857145,1.9166666666666667,-2.902985000000008,1,Greed,60.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-05,-33.45419400000003,165.549465,72,32,14,18,10697.198055555556,3621.485,770198.26,551.9325681944445,33,39,47,25,0.4375,1.88,-199.00365900000003,1,Greed,60.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-06,-215.615907,988.606997,1088,523,179,344,7396.280707720588,2164.67,8047153.41,116607.11701091912,518,570,541,564,0.3422562141491396,0.9592198581560284,-1204.222904,1,Greed,64.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,241.24212,0.339693,15,2,2,0,450.582,337.68,6758.73,14953.359999999999,7,8,5,10,1.0,0.5,240.902427,1,Greed,62.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,770.756024,3.0028870000000003,10,4,4,0,2605.112,2084.025,26051.12,562555.04,2,8,4,6,1.0,0.6666666666666666,767.753137,1,Greed,66.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-11,983.443176,24.955292,34,7,7,0,6244.465294117647,710.625,212311.82,13443.433425000001,23,11,22,12,1.0,1.8333333333333333,958.487884,1,Greed,71.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-12,913.8817869999998,27.111911,16,15,6,9,14202.981249999999,6349.635,227247.69999999998,43.23532375,11,5,4,12,0.4,0.3333333333333333,886.7698759999998,1,Greed,70.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-13,559.44389,-0.039992,14,14,14,0,142.85642857142858,105.08500000000001,1999.99,63481.57142857143,0,14,14,0,1.0,,559.483882,1,Extreme Greed,79.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-14,191.29666400000002,12.175298,23,4,4,0,4465.268695652174,496.67,102701.18,4752.165148695652,7,16,11,12,1.0,0.9166666666666666,179.12136600000002,1,Greed,74.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-15,816.0903969999999,27.187538,11,11,8,3,9886.378181818181,3809.8,108750.16,2062.593461818182,3,8,8,3,0.7272727272727273,2.6666666666666665,788.9028589999999,1,Greed,72.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-16,0.0,24.985659,12,0,0,0,8396.053333333333,1390.3,100752.64,1439.2914708333335,10,2,10,2,,5.0,-24.985659,1,Greed,72.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-17,259.62944200000004,50.737215,30,11,7,4,6791.962666666667,1784.33,203758.88,1194.736155,25,5,24,6,0.6363636363636364,4.0,208.89222700000005,1,Extreme Greed,76.0,Greed
